client_id,district_id,gender,age,age_group,birth date,disp_id,account_id,district name,region,inhabitants,municipalities with inhabitants < 499,municipalities with inhabitants 500-1999,municipalities with inhabitants 2000-9999,municipalities with inhabitants >10000,cities,ratio of urban inhabitants,average salary,unemployment rate 1996,enterpreneurs per 1000 inhabitants,commited crimes 1996,frequency,LOR,Average Collection from another bank,Average Credit in Cash,Average Interest Credited,Average remittance to another bank,Average withdrawal in cash,Average Total Credit,Average Total Debit,Average Monthly Savings,Average Monthly Balance,Median Monthly Balance,total_credit,total_withdrawal,household payment,insurance payment,lease,loan payment,other,total order payment,Card Type,Card Issued before 1997,Loan Amount,Loan Duration,Loan Payments,status,Loan granted before 1997,Card Issued,loan granted
4608,41,M,51,50,1945-01-18,4608,3824,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,4.48,114,5471,Monthly Issuance,2,0.0,10072.833333333334,115.95000000000003,6198.0,5097.9333333333325,10188.783333333333,11295.933333333334,-1107.1500000000003,24044.566666666666,24530.7,122265.39999999998,135551.20000000004,6198.0,0.0,0.0,0.0,0.0,6198.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4609,7,F,20,20,1976-12-19,4609,3825,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.87,130,4846,Monthly Issuance,3,0.0,2580.3333333333335,125.47499999999998,0.0,5294.283333333332,2705.808333333333,5294.283333333332,-2588.4749999999995,21016.775,20599.45,32469.700000000004,63531.39999999999,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4610,34,F,30,30,1966-01-02,4610,3826,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,7.68,100,5190,Monthly Issuance,1,0.0,8651.166666666666,111.47500000000001,4518.0,4012.9333333333325,8762.641666666665,8530.933333333334,231.70833333333294,22425.149999999998,22449.9,105151.69999999998,102371.20000000001,4518.0,0.0,0.0,0.0,0.0,4518.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4611,1,F,43,40,1953-05-10,4611,3827,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,Monthly Issuance,2,0.0,9868.166666666666,133.08333333333331,0.0,9856.26666666667,10001.250000000002,9856.26666666667,144.98333333333312,36837.833333333336,39915.5,120015.0,118275.20000000004,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4620,54,F,56,50,1940-11-01,4620,3834,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.96,140,18696,Monthly Issuance,3,0.0,15372.833333333334,105.47499999999998,6940.0,9231.266666666668,15478.308333333334,16171.26666666667,-692.958333333333,21741.066666666662,21256.449999999997,185739.69999999998,194055.20000000004,3114.0,3189.0,0.0,1921.0,318.5,8542.5,Not Applicable,Not Applicable,23052.0,12.0,1921.0,No Problems,Yes,0,0
4622,50,F,24,20,1972-05-25,4622,3835,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,5.45,94,2134,Monthly Issuance,3,0.0,15660.833333333334,174.4916666666667,7584.0,8714.600000000002,15835.324999999997,16298.600000000004,-463.2749999999998,34230.30833333333,33262.4,190023.89999999997,195583.20000000004,6337.0,0.0,0.0,0.0,1247.0,7584.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4624,48,F,30,30,1966-05-24,4624,3837,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,2.44,124,1717,Issuance after transaction,3,14924.0,941.6666666666666,163.93333333333337,0.0,16467.666666666668,16029.6,16467.666666666668,-438.06666666666644,38624.86666666667,37527.45,192355.19999999998,197612.0,0.0,0.0,1377.6,0.0,0.0,1377.6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4626,3,F,49,40,1947-11-24,4626,3838,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,2.21,111,2813,Monthly Issuance,2,0.0,13620.833333333334,93.43333333333335,0.0,14897.933333333336,13714.266666666665,14897.933333333336,-1183.6666666666663,34653.4,36143.4,164571.2,178775.20000000004,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4627,1,M,54,50,1942-03-24,4627,3839,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,Monthly Issuance,1,33281.166666666664,0.0,146.63333333333333,775.0,32966.34999999999,33427.799999999996,33741.34999999999,-313.54999999999865,55154.525,56281.65,401133.6,404896.1999999999,0.0,0.0,3072.1,0.0,0.0,3072.1,classic,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4629,76,M,73,70,1923-05-10,4629,3840,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,5.88,107,2807,Monthly Issuance,2,5970.0,0.0,130.275,2559.0,2736.2666666666664,6100.274999999999,5295.2666666666655,805.0083333333336,27840.058333333334,27556.95,73203.3,63543.19999999999,2559.0,0.0,0.0,0.0,0.0,2559.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4631,8,F,63,60,1933-04-01,4631,3841,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.44,127,4987,Monthly Issuance,1,4547.0,0.0,62.87499999999999,1663.0,2436.266666666666,4609.875,4099.2666666666655,510.60833333333335,12413.258333333333,11917.150000000001,55318.5,49191.19999999998,831.5,0.0,0.0,0.0,0.0,831.5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4634,67,F,56,50,1940-03-09,4634,3844,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,6.55,109,3079,Monthly Issuance,3,3390.0,0.0,80.19166666666665,2260.0,1027.1000000000004,3470.191666666667,3287.099999999999,183.09166666666667,17281.816666666666,17292.699999999997,41642.3,39445.19999999999,2260.0,0.0,0.0,0.0,0.0,2260.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4636,48,M,19,10,1977-09-22,4636,3845,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,2.44,124,1717,Monthly Issuance,1,0.0,26653.833333333332,150.975,8866.0,16339.6,26804.808333333334,25205.600000000002,1599.2083333333346,27080.95,27799.65,321657.69999999995,302467.19999999995,8866.0,0.0,0.0,0.0,0.0,8866.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4638,33,F,28,20,1968-02-26,4638,3847,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,7.61,116,4859,Monthly Issuance,1,0.0,21934.25,202.975,6390.0,12424.600000000004,22137.225000000002,18814.600000000002,3322.625,41155.61666666667,39383.899999999994,265646.7,225775.20000000007,5500.0,883.0,0.0,0.0,7.0,6390.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0
4640,75,F,40,40,1956-05-07,4640,3849,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.66,99,4505,Monthly Issuance,2,0.0,18312.5,151.5916666666667,4447.0,11811.266666666668,18464.091666666664,16258.26666666667,2205.825000000001,30821.70833333333,29010.1,221569.09999999998,195099.20000000004,4447.0,0.0,0.0,0.0,0.0,4447.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4641,33,M,38,30,1958-02-12,4641,3850,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,7.61,116,4859,Monthly Issuance,3,0.0,21894.166666666668,204.13333333333335,7157.0,13966.26666666667,22098.3,21123.26666666667,975.0333333333351,44252.525,44185.35,265179.6,253479.20000000004,2037.0,0.0,0.0,0.0,5120.0,7157.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4648,33,M,32,30,1964-01-24,4648,3855,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,7.61,116,4859,Monthly Issuance,1,0.0,23754.166666666668,200.39166666666665,7323.0,19556.26666666667,23954.558333333334,26879.266666666663,-2924.7083333333326,49054.9,54426.85,287454.7,322551.19999999995,950.0,795.0,0.0,0.0,5578.0,7323.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4651,2,M,17,10,1979-01-24,4651,3858,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.85,132,2674,Monthly Issuance,1,0.0,4993.0,91.98333333333333,0.0,2919.283333333333,5084.9833333333345,2919.283333333333,2165.7,22352.849999999995,22344.65,61019.80000000001,35031.399999999994,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4653,4,F,50,50,1946-12-18,4653,3860,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,5.05,109,5892,Monthly Issuance,2,13525.5,25.0,90.70833333333333,8323.0,6185.516666666666,13641.208333333334,14508.51666666667,-867.3083333333334,22331.86666666667,19464.4,163694.5,174102.20000000004,8323.0,0.0,1248.5,0.0,0.0,9571.5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4657,15,M,55,50,1941-09-13,4657,3863,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.6,124,1879,Monthly Issuance,3,0.0,14985.666666666666,119.48333333333333,8504.0,6881.266666666667,15105.15,15385.26666666667,-280.11666666666696,21368.708333333332,21282.800000000003,181261.8,184623.20000000004,8504.0,0.0,0.0,0.0,0.0,8504.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4659,50,F,37,30,1959-04-14,4659,3865,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,5.45,94,2134,Monthly Issuance,1,0.0,21025.333333333332,222.45833333333334,5947.0,15897.933333333336,21247.791666666668,21844.933333333338,-597.1416666666655,43559.46666666667,43295.2,254973.50000000003,262139.20000000004,5947.0,0.0,0.0,0.0,0.0,5947.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4660,60,F,21,20,1975-07-06,4660,3866,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,4.48,115,2252,Monthly Issuance,1,0.0,3717.9166666666665,164.33333333333337,0.0,3566.6666666666665,3882.250000000002,3566.6666666666665,315.5833333333332,25460.324999999997,23766.300000000003,46587.00000000002,42800.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0
4662,1,F,69,60,1927-02-10,4662,3868,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,Monthly Issuance,3,5362.0,0.0,96.19166666666666,3259.0,1847.0999999999995,5458.191666666667,5106.099999999999,352.09166666666687,27929.308333333338,27815.95,65498.3,61273.19999999998,3259.0,0.0,0.0,0.0,0.0,3259.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4663,72,M,54,50,1942-10-29,4663,3869,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,4.79,110,9208,Monthly Issuance,2,0.0,56243.916666666664,260.9833333333333,6835.0,51199.766666666656,56504.899999999994,58034.766666666656,-1529.866666666668,54362.08333333332,51120.2,678058.7999999999,696417.1999999998,6360.0,0.0,1248.5,0.0,0.0,7608.5,classic,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4665,9,F,70,70,1926-08-27,4665,3871,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.97,149,2487,Monthly Issuance,3,4356.0,0.0,147.4333333333333,1658.0,3292.9333333333325,4503.433333333333,4950.9333333333325,-447.50000000000017,37531.058333333334,38491.05,54041.2,59411.19999999998,829.0,0.0,0.0,0.0,0.0,829.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4670,51,F,28,20,1968-08-14,4670,3874,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.97,131,3839,Monthly Issuance,1,0.0,10766.333333333334,121.09166666666668,5861.0,4067.933333333332,10887.425000000001,9928.933333333336,958.4916666666668,36539.37499999999,37325.7,130649.10000000002,119147.20000000004,5861.0,0.0,0.0,0.0,0.0,5861.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4673,69,M,44,40,1952-08-16,4673,3876,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,7.01,124,1358,Monthly Issuance,2,0.0,0.0,24.63333333333333,1004.6666666666666,264.5999999999999,24.63333333333333,1269.266666666667,-1244.6333333333332,6848.974999999999,5853.75,295.59999999999997,15231.200000000004,12056.0,0.0,0.0,0.0,0.0,12056.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4675,23,M,21,20,1975-10-02,4675,3878,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,2.66,102,3198,Monthly Issuance,2,2902.0,375.0,72.18333333333334,1934.0,1801.2666666666664,3349.183333333333,3735.266666666666,-386.08333333333354,19251.016666666666,19277.5,40190.2,44823.19999999999,216.0,70.0,0.0,0.0,1648.0,1934.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4679,20,M,48,40,1948-01-31,4679,3882,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,3.64,120,1542,Monthly Issuance,3,3246.0,516.6666666666666,75.33333333333334,2164.0,1477.9333333333336,3837.9999999999995,3641.9333333333325,196.0666666666666,17782.891666666666,18999.25,46055.99999999999,43703.19999999999,1608.0,77.0,0.0,0.0,239.5,1924.5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4680,72,F,17,10,1979-05-24,4680,3883,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,4.79,110,9208,Monthly Issuance,3,0.0,6608.5,188.9416666666667,1791.6666666666667,6497.933333333337,6797.441666666666,8289.600000000002,-1492.1583333333338,45382.05833333334,40086.4,81569.29999999999,99475.20000000004,0.0,0.0,0.0,0.0,0.0,0.0,junior,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4684,1,F,43,40,1953-03-05,4684,3886,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,Monthly Issuance,2,0.0,75899.0,289.60833333333335,0.0,78486.68333333332,76188.60833333334,78486.68333333332,-2298.0750000000057,77360.18333333333,79427.55,914263.3000000002,941840.1999999998,0.0,0.0,0.0,0.0,0.0,0.0,classic,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4686,39,M,52,50,1944-07-02,4686,3888,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,9.4,90,4743,Monthly Issuance,3,0.0,675.0,0.0,0.0,583.3333333333334,675.0,583.3333333333334,91.66666666666667,17550.0,17200.0,8100.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4690,66,F,34,30,1962-08-26,4690,3891,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,4.12,102,2103,Monthly Issuance,3,0.0,18194.5,198.3083333333333,3172.0,14659.6,18392.808333333334,17831.600000000002,561.2083333333329,41257.59166666667,40243.8,220713.70000000004,213979.20000000004,3172.0,0.0,0.0,0.0,0.0,3172.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4692,76,F,41,40,1955-04-06,4692,3892,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,5.88,107,2807,Monthly Issuance,3,3357.0,0.0,35.08333333333333,2238.0,1422.9333333333336,3392.083333333334,3660.9333333333325,-268.85,11359.733333333332,11688.5,40705.0,43931.19999999999,2238.0,0.0,0.0,0.0,0.0,2238.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4697,27,F,39,30,1957-09-25,4697,3895,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,1.29,110,1127,Monthly Issuance,1,0.0,11285.083333333334,125.85833333333335,4414.0,8417.933333333336,11410.941666666666,12831.933333333336,-1420.9916666666668,28015.449999999997,26884.3,136931.3,153983.20000000004,4414.0,0.0,0.0,0.0,0.0,4414.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4698,45,M,33,30,1963-03-31,4698,3896,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.89,132,2122,Monthly Issuance,1,36559.166666666664,375.0,182.28333333333333,3890.3333333333335,32557.84999999999,37116.45,36448.18333333333,668.2666666666677,39937.291666666664,35915.55,445397.39999999997,437378.1999999999,2602.0,0.0,0.0,0.0,1642.0,4244.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4700,70,F,59,50,1937-06-15,4700,3898,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,7.75,81,10108,Monthly Issuance,2,6915.0,0.0,95.64166666666667,2650.0,4337.099999999999,7010.641666666667,6987.100000000001,23.54166666666659,25084.566666666666,26876.85,84127.70000000001,83845.20000000001,2650.0,0.0,0.0,0.0,0.0,2650.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4705,1,M,41,40,1955-09-12,4705,3902,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,Monthly Issuance,1,0.0,10807.5,131.19166666666663,6435.0,5612.933333333332,10938.691666666668,12047.933333333334,-1109.2416666666668,28985.708333333332,27095.9,131264.3,144575.20000000004,1016.0,0.0,0.0,0.0,5419.0,6435.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4706,58,F,53,50,1943-07-11,4706,3903,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.95,96,2471,Monthly Issuance,2,0.0,19133.166666666668,176.35,6583.0,11606.26666666667,19309.516666666666,18189.26666666667,1120.2500000000011,31621.949999999997,30848.75,231714.2,218271.20000000004,6583.0,0.0,0.0,0.0,0.0,6583.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4715,15,F,20,20,1976-08-12,4715,3909,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.6,124,1879,Monthly Issuance,3,0.0,26433.333333333332,184.35833333333332,10009.0,16997.933333333338,26617.691666666666,27006.93333333333,-389.24166666666497,38878.08333333333,38558.05,319412.3,324083.19999999995,8279.0,617.0,0.0,0.0,713.0,9609.0,junior,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4718,2,M,64,60,1932-11-22,4718,3912,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.85,132,2674,Monthly Issuance,2,6241.0,0.0,128.95000000000002,2728.0,3636.266666666666,6369.95,6364.266666666666,5.683333333333205,29695.149999999998,30906.2,76439.39999999998,76371.2,1364.0,0.0,0.0,0.0,0.0,1364.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4720,33,F,50,50,1946-05-06,4720,3914,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,7.61,116,4859,Monthly Issuance,1,0.0,23502.916666666668,230.025,6118.0,19452.933333333338,23732.941666666666,25570.933333333334,-1837.9916666666657,46595.4,39971.5,284795.3,306851.19999999995,6118.0,0.0,0.0,0.0,0.0,6118.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4721,65,F,40,40,1956-03-21,4721,3915,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.72,105,2718,Monthly Issuance,3,0.0,25058.5,172.65,9510.0,15489.600000000004,25231.150000000005,24999.600000000002,231.5500000000017,61749.35,59800.0,302773.8000000001,299995.19999999995,9510.0,0.0,0.0,0.0,0.0,9510.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4724,53,F,23,20,1973-10-14,4724,3918,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,3.56,99,1903,Monthly Issuance,3,0.0,10055.5,68.63333333333334,4865.0,5804.599999999999,10124.133333333333,10669.600000000002,-545.4666666666667,21514.80833333333,21379.15,121489.59999999999,128035.20000000004,4865.0,0.0,0.0,0.0,0.0,4865.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4727,74,F,26,20,1970-11-23,4727,3920,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,5.44,100,18347,Monthly Issuance,3,0.0,1516.6666666666667,127.81666666666668,0.0,4310.183333333332,1644.4833333333336,4310.183333333332,-2665.7000000000003,30144.583333333332,28059.6,19733.800000000003,51722.19999999998,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4729,18,M,51,50,1945-07-07,4729,3921,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,3.35,131,1910,Monthly Issuance,2,0.0,21952.75,228.74166666666665,0.0,22331.266666666666,22181.49166666667,22331.266666666666,-149.77499999999904,47427.866666666676,40972.5,266177.9,267975.20000000007,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4731,52,F,23,20,1973-02-11,4731,3923,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,3.49,108,2799,Monthly Issuance,3,0.0,23801.833333333332,203.2583333333333,5037.0,16364.600000000004,24005.09166666667,21401.600000000002,2603.4916666666677,50474.15,53490.75,288061.10000000003,256819.20000000004,5037.0,0.0,0.0,0.0,0.0,5037.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4733,1,M,41,40,1955-07-17,4733,3925,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,Monthly Issuance,1,0.0,43851.083333333336,241.2833333333334,6503.0,40965.18333333333,44092.36666666667,47468.18333333333,-3375.816666666667,55595.84166666667,47979.25,529108.4000000001,569618.2,4256.0,0.0,0.0,0.0,2247.0,6503.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
4734,72,M,71,70,1925-03-21,4734,3926,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,4.79,110,9208,Monthly Issuance,2,5427.0,0.0,148.9,2232.0,3596.266666666666,5575.900000000001,5828.266666666666,-252.3666666666668,37329.99166666667,37135.649999999994,66910.8,69939.2,2232.0,0.0,0.0,0.0,0.0,2232.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
